,source,target,route,size
1084,5048,5262,R27,4
1085,5048,5262,R28,10
1086,5048,5264,XP1,10
1087,5048,5264,XP2,8
1088,5048,5309,R22,6
1089,5048,5314,RE1,1
1090,5048,5336,R17,7
1091,5048,5338,RE7,1
1092,5049,5064,S9,13
1093,5049,5073,S9,13
1094,5051,5348,R3,1
1095,5051,5348,RE3,2
1096,5052,2696,S9,13
1097,5052,5073,S9,13
1098,5053,1707,XP1,10
1099,5053,5054,R16,5
1100,5053,5054,R17,8
1101,5053,5054,R22,7
1102,5053,5054,R27,5
1103,5053,5054,RE1,1
1104,5053,5054,RE7,1
1105,5053,5054,S3,8
1106,5053,5054,S4,9
1107,5054,1707,R16,5
1108,5054,1707,R17,8
1109,5054,1707,R22,7
1110,5054,1707,R27,5
1111,5054,1707,RE1,1
1112,5054,1707,RE7,1
1113,5054,1707,S3,8
1114,5054,1707,S4,8
1115,5054,5053,R16,7
1116,5054,5053,R17,7
1117,5054,5053,R22,8
1118,5054,5053,R27,5
1119,5054,5053,RE1,4
1120,5054,5053,RE7,3
1121,5054,5053,S3,8
1122,5054,5053,S4,8
1123,5056,1707,S1,7
1124,5056,1707,S3,8
1125,5056,5057,S1,6
1126,5056,5057,S3,8
1127,5057,5056,S1,7
1128,5057,5056,S3,8
1129,5057,5058,S1,6
1130,5057,5058,S3,8
1131,5058,5057,S1,8
1132,5058,5057,S3,8
1133,5058,5059,S1,6
1134,5058,5059,S3,8
1135,5059,5058,S1,8
1136,5059,5058,S3,8
1137,5059,5060,S1,6
1138,5059,5060,S3,8
1139,5060,5059,S1,8
1140,5060,5059,S3,8
1141,5060,5061,S1,6
1142,5060,5061,S3,8
1143,5061,5060,S1,8
1144,5061,5060,S3,8
1145,5061,5062,S1,6
1146,5061,5062,S3,8
1147,5062,5061,S1,8
1148,5062,5061,S3,8
1149,5062,5063,S1,6
1150,5062,5063,S3,8
1151,5063,5062,S1,8
1152,5063,5062,S3,8
1153,5063,5064,S1,6
1154,5063,5064,S3,7
1155,5064,5048,S1,6
1156,5064,5048,S3,7
1157,5064,5048,S9,13
1158,5064,5049,S9,13
1159,5064,5063,S1,8
1160,5064,5063,S3,9
1161,5065,1707,R16,7
1162,5065,1707,S2,11
1163,5065,1707,S4,9
1164,5065,5066,S2,13
1165,5065,5066,S4,8
1166,5065,5073,R16,5
1167,5066,5065,S2,11
1168,5066,5065,S4,9
1169,5066,5409,S2,13
1170,5066,5409,S4,8
1171,5069,5070,S2,11
1172,5069,5070,S4,8
1173,5069,5409,S2,13
1174,5069,5409,S4,9
1175,5070,5069,S2,13
1176,5070,5069,S4,9
1177,5070,5071,S4,8
1178,5071,5070,S2,1
1179,5071,5070,S4,9
1180,5071,5072,S4,8
1181,5072,5071,S2,1
1182,5072,5071,S4,9
1183,5072,5073,S4,8
1184,5073,5046,R16,5
1185,5073,5046,S4,8
1186,5073,5049,S9,13
1187,5073,5052,S9,13
1188,5073,5065,R16,7
1189,5073,5072,S2,1
1190,5073,5072,S4,9
1191,5086,5046,R16,7
1192,5086,5046,S2,1
1193,5086,5046,S4,1
1194,5086,5087,R16,5
1195,5087,5086,R16,7
1196,5087,5086,S2,1
1197,5087,5086,S4,1
1198,5087,5088,R16,5
1199,5088,5087,R16,7
1200,5088,5087,S2,1
1201,5088,5087,S4,1
1202,5088,5089,R16,4
1203,5088,5090,R16,1
1204,5089,5088,R16,7
1205,5089,5090,R16,4
1206,5090,5089,R16,7
1207,5090,5091,R16,5
1208,5091,1698,R16,1
1209,5091,5090,R16,7
1210,5091,5092,R16,3
1211,5092,1698,R16,3
1212,5092,5091,R16,8
1213,5093,5352,R3,1
1214,5093,5353,R3,1
1215,5093,5355,R3,4
1216,5093,5359,RE3,2
1217,5094,1698,R16,8
1218,5094,5095,R16,2
1219,5095,5094,R16,5
1220,5095,5096,R16,1
1221,5095,5097,R16,1
1222,5096,5095,R16,5
1223,5096,5097,R16,1
1224,5097,5096,R16,5
1225,5097,5098,R16,2
1226,5098,5097,R16,5
1227,5151,5152,RE3,2
1228,5151,5359,R3,3
1229,5151,5361,R3,3
1230,5152,5361,R3,3
1231,5152,5362,R3,4
1232,5152,5364,RE3,2
1233,5154,734,RE3,1
1234,5154,5366,R3,1
1235,5154,5366,RE3,1
1236,5154,5367,R3,2
1237,5154,5368,R3,8
1238,5154,5370,RE3,1
1239,5262,5048,R27,6
1240,5262,5048,R28,14
1241,5262,5263,R27,4
1242,5262,5263,R28,8
1243,5263,5262,R27,6
1244,5263,5262,R28,16
1245,5263,5264,R27,4
1246,5263,5264,R28,8
1247,5264,766,S50,8
1248,5264,5048,XP1,8
1249,5264,5048,XP2,2
1250,5264,5263,R27,6
1251,5264,5263,R28,16
1252,5264,5265,R28,8
1253,5264,5265,S50,10
1254,5264,5266,XP1,9
1255,5264,5266,XP2,8
1256,5264,5334,R27,4
1257,5265,5264,R28,16
1258,5265,5264,S50,8
1259,5265,5266,R28,8
1260,5265,5266,S50,10
1261,5266,5264,XP1,8
1262,5266,5264,XP2,2
1263,5266,5265,R28,16
1264,5266,5265,S50,8
1265,5266,5276,R28,3
1266,5266,5276,S50,3
1267,5266,5276,XP2,3
1268,5276,5266,R28,5
1269,5276,5266,S50,2
1270,5276,5266,XP2,1
1271,5309,5048,R22,8
1272,5309,5310,R22,6
1273,5310,5309,R22,9
1274,5310,5311,R22,6
1275,5311,5310,R22,9
1276,5311,5312,R22,6
1277,5312,5311,R22,9
1278,5312,5313,R22,6
1279,5313,5312,R22,9
1280,5313,5314,R22,6
1281,5314,5048,RE1,5
1282,5314,5313,R22,9
1283,5314,5315,R22,6
1284,5314,5318,RE1,1
1285,5315,5314,R22,9
1286,5315,5316,R22,6
1287,5316,5315,R22,9
1288,5316,5317,R22,6
1289,5317,5316,R22,9
1290,5317,5318,R22,6
1291,5318,5314,RE1,5
1292,5318,5317,R22,9
1293,5318,5319,R22,6
1294,5318,5319,RE1,1
1295,5319,5318,R22,9
1296,5319,5318,RE1,5
1297,5319,5320,R22,3
1298,5319,5320,RE1,1
1299,5320,5319,R22,2
1300,5320,5319,RE1,5
1301,5320,5321,R22,3
1302,5320,5321,RE1,1
1303,5321,5320,R22,2
1304,5321,5320,RE1,5
1305,5321,5322,R22,3
1306,5321,5322,RE1,1
1307,5322,5321,R22,2
1308,5322,5321,RE1,5
1309,5322,5323,R22,2
1310,5322,5323,RE1,1
1311,5323,5322,R22,2
1312,5323,5322,RE1,5
1313,5323,5324,R22,2
1314,5323,5325,RE1,1
1315,5324,5323,RE1,2
1316,5324,5325,R22,2
1317,5325,5323,R22,3
1318,5325,5323,RE1,3
1319,5325,5324,RE1,2
1320,5325,5326,R22,2
1321,5325,5326,RE1,1
1322,5326,5325,R22,3
1323,5326,5325,RE1,5
1324,5326,5327,R22,2
1325,5326,5327,RE1,1
1326,5327,5326,R22,3
1327,5327,5326,RE1,5
1328,5327,5328,R22,2
1329,5327,5328,RE1,1
1330,5328,5327,R22,3
1331,5328,5327,RE1,5
1332,5332,5333,R27,6
1333,5333,5332,R27,4
1334,5333,5334,R27,6
1335,5334,5264,R27,6
1336,5334,5333,R27,4
1337,5336,5048,R17,8
1338,5336,5337,R17,7
1339,5337,5336,R17,8
1340,5337,5338,R17,7
1341,5338,5048,RE7,3
1342,5338,5337,R17,8
1343,5338,5339,R17,7
1344,5338,5343,RE7,1
1345,5339,5338,R17,8
1346,5339,5340,R17,7
1347,5340,5339,R17,8
1348,5340,5341,R17,7
1349,5341,5340,R17,8
1350,5341,5342,R17,7
1351,5342,5341,R17,8
1352,5342,5343,R17,7
1353,5343,5338,RE7,3
1354,5343,5342,R17,8
1355,5343,5344,R17,7
1356,5343,5344,RE7,1
1357,5344,5343,R17,9
1358,5344,5343,RE7,3
1359,5344,5345,R17,7
1360,5344,5345,RE7,1
1361,5345,5344,R17,8
1362,5345,5344,RE7,3
1363,5345,5346,R17,6
1364,5345,5346,RE7,1
1365,5346,5345,R17,8
1366,5346,5345,RE7,2
1367,5347,5051,R3,1
1368,5348,5051,R3,1
1369,5348,5347,R3,1
1370,5348,5350,R3,1
1371,5348,5350,RE3,2
1372,5349,5348,R3,1
1373,5350,5348,R3,1
1374,5350,5349,R3,1
1375,5350,5352,R3,1
1376,5350,5352,RE3,2
1377,5351,5350,R3,1
1378,5352,5093,RE3,2
1379,5352,5350,R3,1
1380,5352,5351,R3,1
1381,5352,5353,R3,1
1382,5353,5093,R3,1
1383,5353,5352,R3,1
1384,5355,5093,R3,3
1385,5355,5356,R3,3
1386,5356,5355,R3,3
1387,5356,5357,R3,3
1388,5357,5356,R3,3
1389,5357,5359,R3,3
1390,5359,5151,R3,3
1391,5359,5151,RE3,2
1392,5359,5357,R3,3
1393,5361,5151,R3,3
1394,5361,5152,R3,3
1395,5362,5152,R3,2
1396,5362,5363,R3,4
1397,5363,5362,R3,2
1398,5363,5364,R3,4
1399,5364,5152,R3,1
1400,5364,5152,RE3,1
1401,5364,5363,R3,2
1402,5364,5365,R3,4
1403,5364,5365,RE3,2
1404,5365,5364,R3,3
1405,5365,5364,RE3,1
1406,5365,5366,R3,4
1407,5365,5366,RE3,2
1408,5366,5154,RE3,2
1409,5366,5365,R3,3
1410,5366,5365,RE3,1
1411,5366,5367,R3,4
1412,5367,5154,R3,4
1413,5367,5366,R3,2
1414,5368,5154,R3,4
1415,5368,5369,R3,8
1416,5369,5368,R3,4
1417,5369,5370,R3,8
1418,5370,734,RE3,1
1419,5370,5369,R3,4
1420,5370,5374,R3,7
1421,5374,5370,R3,4
1422,5374,5375,R3,7
1423,5375,5374,R3,4
1424,5375,5376,R3,7
1425,5376,5375,R3,4
1426,5376,5378,R3,7
1427,5378,734,R3,7
1428,5378,5376,R3,4
1429,5409,5066,S2,11
1430,5409,5066,S4,9
1431,5409,5069,S2,11
1432,5409,5069,S4,8
1433,85033,85053,S40,4
1434,85033,85099,S40,4
1435,85033,85099,S50,6
1436,85053,1087,S40,4
1437,85053,85033,S40,5
1438,85099,2974,S40,4
1439,85099,2974,S50,6
1440,85099,85033,S40,5
1441,85099,85033,S50,4
